artist,bio,Image URL,key
aespa,"Aespa ( ES-pah; Korean: 에스파; RR: Eseupa, stylized in all lowercase or as æspa) is a South Korean girl group formed by SM Entertainment. The group consists of four members: Karina, Giselle, Winter, and Ningning. The group is known for popularizing the metaverse concept and hyperpop music in K-pop.
Aespa debuted on November 17, 2020, with the single ""Black Mamba"", which achieved the highest number of views in 24 hours for a K-pop group's debut video. Their third single, ""Next Level"", was released ",https://upload.wikimedia.org/wikipedia/commons/5/5f/241005_aespa_K-Link_Festival_%28cropped%29.jpg,aespa
Jack Harlow,"Jackman Thomas Harlow (born March 13, 1998) is an American rapper and singer. He began his recording career in 2015, and released several EPs and mixtapes until signing with Don Cannon and DJ Drama's record label Generation Now, an imprint of Atlantic Records in 2018.
Harlow's first mainstream breakthrough came with the release of his 2020 single ""Whats Poppin."" Aided by its popularity on TikTok, and following a remix with rappers DaBaby, Tory Lanez, and Lil Wayne, it peaked at number two on the",https://upload.wikimedia.org/wikipedia/commons/f/ff/Glasto2023_%28365_of_468%29_%2853008938551%29_%28cropped%29.jpg,jackharlow
Yoke Lore,"Adrian Galvin, better known by his moniker Yoke Lore, is an American multi-instrumentalist, dancer, and visual artist from New York, United States. Before going solo Galvin was a member of Walk the Moon and Yellerkin.",https://via.placeholder.com/160,yokelore
Simple Minds,"Simple Minds are a Scottish rock band formed in Glasgow in 1977, becoming best known internationally for their song ""Don't You (Forget About Me)"" (1985), which topped the Billboard Hot 100 in the United States. Other commercially successful singles include ""Promised You a Miracle"" (1982), ""Glittering Prize"" (1982), ""Someone Somewhere in Summertime"" (1982), ""Waterfront"" (1983), ""Alive and Kicking"" (1985), ""Sanctify Yourself"" (1986), ""Let There Be Love"" (1991), ""She's a River"" (1995), and the UK n",https://upload.wikimedia.org/wikipedia/commons/f/f3/GreenDayIOW230624_%28230_of_367%29_%2853818507958%29.jpg,simpleminds
Alessia Cara,"Alessia Caracciolo (born July 11, 1996), known professionally as Alessia Cara (), is a Canadian singer and songwriter. She began posting covers of songs on YouTube at age 13. After uploading acoustic covers of songs such as ""Love Yourself"" and ""Sweater Weather"" online, she signed with EP Entertainment and Def Jam Recordings in 2014 and released her debut single, ""Here"", the following year. It peaked at number 19 on the Canadian Hot 100 chart and was a sleeper hit in the US, peaking at number 5 o",https://upload.wikimedia.org/wikipedia/commons/2/29/2018.06.10_Alessia_Cara_at_the_Capital_Pride_Concert_with_a_Sony_A7III%2C_Washington%2C_DC_USA_03651_%2842017803734%29_%28cropped%29.jpg,alessiacara
STAYC,"STAYC (; Korean: 스테이씨; RR: Seuteissi, acronym for Star to a Young Culture) is a South Korean girl group formed by High Up Entertainment. The group is composed of six members: Sumin, Sieun, Isa, Seeun, Yoon, and J. Mainly produced by K-pop duo Black Eyed Pilseung, they debuted on November 12, 2020, with the release of their debut single album Star to a Young Culture. From September 2023 to March 2024 they embarked on their first world tour.",https://upload.wikimedia.org/wikipedia/commons/4/48/STAYC_Metamorphic_Showcase_240701.jpg,stayc
Mimi Webb,"Amelia Anne ""Mimi"" Webb (born 23 July 2000), is an English singer and songwriter. In October 2021, she released her debut EP, Seven Shades of Heartbreak, which peaked at number nine on the UK Albums Chart, and included the single ""Good Without"", which peaked at number eight on the UK Singles Chart. Webb released her debut studio album, Amelia, in March 2023, which spawned the successful singles ""House on Fire"", ""Ghost of You"" and ""Red Flags"".",https://upload.wikimedia.org/wikipedia/commons/a/a8/Mimi_Webb_%40_Fonda_Theatre_03_14_2022_%2852297723681%29.jpg,mimiwebb
Kep1er,"Kep1er ( ; Korean: 케플러; RR: Kepeulleo; Japanese: ケプラー, Hepburn: Kepurā) is a South Korean girl group formed by CJ ENM through the Mnet reality competition show Girls Planet 999 in 2021. The group consists of seven members: Kim Chae-hyun, Huening Bahiyyih, Choi Yu-jin, Kim Da-yeon, Seo Young-eun, Ezaki Hikaru, and Shen Xiaoting. 
The group debuted on January 3, 2022, under the co-management of WakeOne and Swing Entertainment with their first extended play (EP) First Impact. Upon its release, the ",https://upload.wikimedia.org/wikipedia/commons/4/4b/Kep1er_Nov%2724.png,kep1er
Heart,"The heart is a muscular organ found in humans and other animals. This organ pumps blood through the blood vessels. Heart and blood vessels together make the circulatory system. The pumped blood carries oxygen and nutrients to the tissue, while carrying metabolic waste such as carbon dioxide to the lungs. In humans, the heart is approximately the size of a closed fist and is located between the lungs, in the middle compartment of the chest, called the mediastinum.
In humans, the heart is divided ",https://upload.wikimedia.org/wikipedia/commons/1/1b/Heart_anterior_exterior_view.png,heart
PSY,,https://via.placeholder.com/160,psy
DMX,"Earl Simmons (December 18, 1970 – April 9, 2021), known professionally as DMX, was an American rapper and actor. The recipient of various accolades, he won an American Music Award, a Billboard Music Award, and was nominated for six Grammy Awards. Regarded as an influential figure in the late 1990s and one of the greats of hip hop, his music is characterized by his ""aggressive"" rapping style, with lyrical content varying from hardcore themes to prayers. His violent lyricism helped popularize the ",https://upload.wikimedia.org/wikipedia/commons/9/9f/DMX.rapper_%28cropped%29.jpg,dmx
Fine Young Cannibals,"Fine Young Cannibals (FYC) are an English pop rock band formed in Birmingham, England, in 1984 by former The Beat band bassist David Steele and guitarist Andy Cox with singer Roland Gift (formerly of the Akrylykz). Their self-titled 1985 debut album contained ""Johnny Come Home"" and a cover of ""Suspicious Minds"", two songs that were top 40 hits in the UK, Canada, Australia and Europe. Their 1989 album, The Raw & the Cooked, topped the UK, US, Australian and Canadian album charts, and contained th",https://upload.wikimedia.org/wikipedia/commons/2/20/Fine_Young_Cannibals.JPG,fineyoungcannibals
Christian Leave,"Christian Akridge  (born May 1, 2000) is an American singer-songwriter, musician and multi-instrumentalist, born and raised in Wichita Falls, Texas. He fronts a band after his social media username, Christian Leave.",https://upload.wikimedia.org/wikipedia/commons/7/78/Christian_Leave_%40_The_Fonda_11_21_2021_%2851782734672%29_%28cropped%29.jpg,christianleave
Hans Zimmer,"Hans Florian Zimmer (German pronunciation: [ˈhans ˈfloːʁi̯aːn ˈtsɪmɐ] ; born 12 September 1957) is a German film score composer and music producer. He has won two Academy Awards, a BAFTA Award, five Grammy Awards, and has been nominated for three Emmy Awards and a Tony Award. Zimmer was also named on the list of Top 100 Living Geniuses, published by The Daily Telegraph in 2007.
His works are notable for integrating electronic music sounds with traditional orchestral arrangements. Since the 1980s",https://upload.wikimedia.org/wikipedia/commons/2/2b/Hans-Zimmer-profile.jpg,hanszimmer
Hollow Coves,"Hollow Coves is an Australian indie folk band formed in Gold Coast, Australia in 2013. The band consists of vocalists and guitarists Ryan Henderson and Matt Carins. 

",https://via.placeholder.com/160,hollowcoves
Amber Run,"Amber Run are a British indie rock band from Nottingham, composed of Joshua ""Joe"" Keogh, Tom Sperring, and Henry Wyeth. The band have released three full-length albums, three mini-albums, and five EPs. Initially called Amber, they later changed their name to avoid conflict with the Dutch dance-pop singer of same name.",https://upload.wikimedia.org/wikipedia/commons/5/55/APENationalVicPark020618-13_%2827872239617%29.jpg,amberrun
House Of Pain,,https://via.placeholder.com/160,houseofpain
Why Don't We,"Why Don't We, shortened to WDW, was an American boy band consisting of Jack Avery, Corbyn Besson, Zach Herron, Jonah Marais and Daniel Seavey. They formed in 2016 and released two studio albums and six extended plays. Because of a lawsuit, the group took a hiatus and cancelled their tour in 2022, and eventually lost the rights to the group name in February 2025, marking the official end of the group.",https://upload.wikimedia.org/wikipedia/commons/3/31/Why_Don%27t_We_at_B96_Pepsi_Jingle_Bash_2018.jpg,whydontwe
Breaking Benjamin,"Breaking Benjamin is an American rock band from Wilkes-Barre, Pennsylvania, formed in 1999 by lead singer and guitarist Benjamin Burnley and drummer Jeremy Hummel. The first lineup of the band also included guitarist Aaron Fink and bassist Mark James Klepaski. This lineup released two albums, Saturate (2002) and We Are Not Alone (2004), before Hummel was replaced by Chad Szeliga in 2005. The band released two more studio albums, Phobia (2006) and Dear Agony (2009), before entering an extended hi",https://upload.wikimedia.org/wikipedia/commons/3/38/Breaking_Benjamin_2-14-15.jpg,breakingbenjamin
ATEEZ,,https://via.placeholder.com/160,ateez
Sinéad O'Connor,"Shuhada' Sadaqat (born Sinéad Marie Bernadette O'Connor;   shin-AYD, Irish Gaelic: [ˈʃɪnʲed̪ˠ]; 8 December 1966 – 26 July 2023) was an Irish singer, songwriter, record producer and activist. Her debut studio album, The Lion and the Cobra, was released in 1987 and achieved international chart success. Her 1990 album, I Do Not Want What I Haven't Got, was her biggest commercial success, selling over seven million copies worldwide. Its lead single, ""Nothing Compares 2 U"", was named the top world si",https://upload.wikimedia.org/wikipedia/commons/2/2f/Sinead_O%27Connor_%2814828633401%29_%28cropped%29.jpg,sinéadoconnor
John Mayer,"John Clayton Mayer ( MAY-ər; born October 16, 1977) is an American singer, songwriter, and guitarist. He attended Berklee College of Music in Boston, but he left for Atlanta in 1997 with fellow guitarist Clay Cook, with whom he formed the short-lived rock duo Lo-Fi Masters. After their split, Mayer continued to play at local clubs, refining his skills and gaining a minor following. He performed at the 2000 South by Southwest festival, and was subsequently signed by Aware Records, an imprint of C",https://upload.wikimedia.org/wikipedia/commons/8/89/JohnMayerin2019.jpg,johnmayer
Ninho,William Nzobazola better known by his stage name Ninho (French pronunciation: [niɲo]; born 2 April 1996) is a French rapper and singer.,https://via.placeholder.com/160,ninho
Afroman,"Joseph Edgar Foreman (born July 28, 1974), better known by his stage name Afroman, is an American rapper. His debut studio album, The Good Times (2001), featured the singles ""Because I Got High"" and ""Crazy Rap"". He was nominated for a Grammy Award the following year.",https://upload.wikimedia.org/wikipedia/commons/f/f7/Afroman_%40_Gainesville_2011_%283%29_%28cropped%29.jpg,afroman
Bicep,,https://via.placeholder.com/160,bicep
Scorpions,,https://via.placeholder.com/160,scorpions
PNL,PNL may stand for:,https://via.placeholder.com/160,pnl
Lauv,"Ari Staprans Leff (born August 8, 1994), known professionally as Lauv (), is an American musician best known for his breakout hit ""I Like Me Better""; included on his compilation album I Met You When I Was 18 (The Playlist), which was released in 2018. His debut album, How I'm Feeling, was released on March 6, 2020, and debuted at number 16 on the US Billboard 200. Lauv has also written songs for other artists such as ""Boys"" by Charli XCX and ""No Promises"" by Cheat Codes and Demi Lovato.

",https://upload.wikimedia.org/wikipedia/commons/e/e4/Lauv_2019_by_Glenn_Francis_%28cropped%29.jpg,lauv
Tracy Chapman,"Tracy Chapman (born March 30, 1964) is an American singer-songwriter, widely known for her hit singles ""Fast Car"" (1988) and ""Give Me One Reason"" (1995).
She was signed to Elektra Records by Bob Krasnow in 1987. The following year she released her debut album, Tracy Chapman, which became a commercial success, boosted by her appearance at the Nelson Mandela 70th Birthday Tribute concert, and was certified 6× Platinum by the Recording Industry Association of America. The album received six Grammy ",https://upload.wikimedia.org/wikipedia/commons/5/5e/Tracy_Chapman_3.jpg,tracychapman
